t_wall_s,t_boot_us,ax,ay,az,gx,gy,gz,mx,my,mz,abs_pressure,temperature,source
15.694797,11060932279,-0.057788,0.288981,-9.790773,-0.001563,0.002546,0.001878,0.794499,0.654216,2.650441,778.93,15.00,highres
15.705099,11060939075,-0.049468,0.297541,-9.770054,0.000405,-0.000337,-0.000251,0.794499,0.654216,2.650441,778.93,15.00,highres
15.715031,11060948945,-0.050121,0.267902,-9.772036,-0.001066,0.001655,0.002498,0.794499,0.654216,2.650441,778.93,15.00,highres
15.729432,11060958990,-0.060257,0.277015,-9.777836,0.001812,-0.000517,0.000054,0.794499,0.654216,2.650441,778.93,15.00,highres
15.738053,11060971920,-0.059963,0.268167,-9.773186,-0.002106,-0.000054,0.001640,0.794499,0.654216,2.650441,778.93,15.00,highres
15.739793,11060976488,-0.054637,0.273787,-9.764026,0.000842,0.000127,0.000085,0.794499,0.654216,2.650441,778.93,15.00,highres
15.755390,11060989974,-0.053273,0.265281,-9.775581,-0.000581,0.001817,0.002983,0.794499,0.654216,2.650441,778.93,15.00,highres
15.762714,11060999454,-0.055174,0.275349,-9.777974,0.001377,-0.000483,-0.000556,0.794499,0.654216,2.650441,778.93,15.00,highres
15.775324,11061004338,-0.052472,0.283149,-9.775667,0.001094,-0.001897,-0.000081,0.794499,0.654216,2.650441,778.93,15.00,highres
15.788366,11061017197,-0.049540,0.279292,-9.772528,0.001650,-0.000126,0.000360,0.794499,0.654216,2.650441,778.93,15.00,highres
15.794686,11061024090,-0.054936,0.271105,-9.776386,0.002555,-0.000367,0.000287,0.794499,0.654216,2.650441,778.93,15.00,highres
15.807501,11061036801,-0.049740,0.261631,-9.771957,0.000421,0.000603,0.000925,0.794499,0.654216,2.650441,778.92,15.00,highres
15.814187,11061049354,-0.053977,0.274152,-9.781566,-0.000015,0.000852,0.001556,0.794499,0.654216,2.650441,778.92,15.00,highres
15.828919,11061059068,-0.059120,0.279295,-9.773322,0.001466,-0.000227,0.000616,0.799367,0.653650,2.638637,778.92,15.00,highres
15.836973,11061064316,-0.051583,0.266934,-9.780861,0.001072,-0.000789,-0.000251,0.786562,0.650594,2.648525,778.92,15.00,highres
15.839820,11061069969,-0.062130,0.287687,-9.798173,-0.000150,0.002876,0.001887,0.786562,0.650594,2.648525,778.92,15.00,highres
15.855391,11061078859,-0.056298,0.272625,-9.758094,-0.000150,-0.000592,0.000035,0.786562,0.650594,2.648525,778.92,15.00,highres
15.863201,11061092091,-0.057612,0.336764,-9.723514,-0.000800,-0.000018,-0.000251,0.786562,0.650594,2.648525,778.92,15.00,highres
15.875302,11061101358,-0.044330,0.053699,-9.849635,0.015898,-0.004909,-0.001853,0.786562,0.650594,2.648525,778.92,15.00,highres
15.880146,11061106848,-0.042907,0.174840,-9.919820,0.031004,-0.000789,0.000360,0.786562,0.650594,2.648525,778.92,15.00,highres
15.896902,11061122516,-0.048922,0.170731,-9.853024,-0.015603,0.004870,0.001356,0.786562,0.650594,2.648525,778.92,15.00,highres
