t_wall_s,t_boot_ms,press_abs_hPa,press_diff_hPa,temperature_C
122.048891,9337681,778.7998,0.0000,61.40
122.128124,9337803,778.7908,0.0000,61.40
122.250548,9337882,778.7961,0.0000,61.40
122.328238,9338003,778.8034,0.0000,61.40
122.455694,9338083,778.8027,0.0000,61.40
122.528553,9338202,778.7993,0.0000,65.00
122.649180,9338282,778.8022,0.0000,65.00
122.729235,9338403,778.7956,0.0000,65.00
122.848580,9338481,778.7881,0.0000,65.00
122.928263,9338604,778.7897,0.0000,65.00
123.048800,9338682,778.7888,0.0000,65.00
123.129459,9338801,778.7959,0.0000,65.00
123.248890,9338882,778.7942,0.0000,65.00
123.329455,9339003,778.7983,0.0000,65.00
123.450117,9339084,778.8064,0.0000,65.00
123.528666,9339203,778.8030,0.0000,65.00
123.649098,9339283,778.8020,0.0000,65.00
123.729158,9339403,778.8059,0.0000,65.00
123.849185,9339481,778.8015,0.0000,65.00
123.929543,9339602,778.8049,0.0000,65.00
124.048586,9339682,778.8083,0.0000,65.00
124.129069,9339802,778.8047,0.0000,65.00
124.248502,9339883,778.8008,0.0000,65.00
124.329965,9340001,778.7930,0.0000,65.00
124.463167,9340083,778.7978,0.0000,65.00
124.528669,9340201,778.7930,0.0000,57.80
124.650145,9340283,778.7822,0.0000,57.80
124.728234,9340404,778.7913,0.0000,57.80
124.850498,9340483,778.7849,0.0000,57.80
124.928604,9340603,778.8000,0.0000,57.80
125.049811,9340682,778.7949,0.0000,57.80
125.129235,9340803,778.7971,0.0000,57.80
125.249563,9340881,778.7959,0.0000,57.80
125.329627,9341002,778.7949,0.0000,57.80
125.448877,9341081,778.7975,0.0000,57.80
125.529431,9341201,778.7975,0.0000,57.80
125.649378,9341281,778.8017,0.0000,57.80
125.730388,9341404,778.8015,0.0000,57.80
125.849832,9341484,778.8025,0.0000,57.80
125.929408,9341601,778.8081,0.0000,57.80
126.049710,9341684,778.8030,0.0000,57.80
126.130258,9341804,778.8042,0.0000,57.80
126.249700,9341884,778.7930,0.0000,57.80
126.329114,9342003,778.8008,0.0000,57.80
126.450514,9342082,778.7875,0.0000,57.80
126.528784,9342203,778.7952,0.0000,58.10
126.649358,9342284,778.7944,0.0000,58.10
126.729938,9342402,778.7920,0.0000,58.10
126.850333,9342482,778.7959,0.0000,58.10
126.929997,9342603,778.8003,0.0000,58.10
127.050935,9342683,778.7942,0.0000,58.10
127.130060,9342802,778.8047,0.0000,58.10
127.249140,9342882,778.7975,0.0000,58.10
127.330296,9343002,778.7914,0.0000,58.10
127.449573,9343084,778.7934,0.0000,58.10
127.529798,9343203,778.8030,0.0000,58.10
127.649998,9343283,778.8012,0.0000,58.10
127.730902,9343403,778.8149,0.0000,58.10
127.850081,9343484,778.8123,0.0000,58.10
127.929120,9343603,778.7964,0.0000,58.10
128.052499,9343683,778.8015,0.0000,58.10
128.129322,9343804,778.8034,0.0000,58.10
128.249652,9343884,778.7942,0.0000,58.10
128.329695,9344003,778.8069,0.0000,58.10
128.451337,9344083,778.8022,0.0000,58.10
128.530270,9344204,778.8040,0.0000,57.10
128.649678,9344284,778.8025,0.0000,57.10
128.730609,9344403,778.7939,0.0000,57.10
128.850266,9344481,778.7983,0.0000,57.10
128.930921,9344605,778.8088,0.0000,57.10
129.049735,9344683,778.8095,0.0000,57.10
129.130036,9344802,778.7913,0.0000,57.10
129.250036,9344883,778.7975,0.0000,57.10
129.329833,9345002,778.8003,0.0000,57.10
129.450792,9345082,778.8049,0.0000,57.10
129.530551,9345202,778.8073,0.0000,57.10
129.650707,9345282,778.8062,0.0000,57.10
129.729972,9345403,778.7973,0.0000,57.10
129.850312,9345482,778.8020,0.0000,57.10
129.930169,9345604,778.7922,0.0000,57.10
130.050583,9345686,778.7936,0.0000,57.10
130.129679,9345803,778.7913,0.0000,57.10
130.249116,9345883,778.7866,0.0000,57.10
130.330191,9346003,778.7927,0.0000,57.10
130.450018,9346081,778.7973,0.0000,57.10
130.530853,9346205,778.7978,0.0000,55.80
130.651581,9346283,778.8025,0.0000,55.80
130.730606,9346404,778.8008,0.0000,55.80
130.849560,9346483,778.8079,0.0000,55.80
130.929810,9346603,778.8115,0.0000,55.80
131.050556,9346682,778.8123,0.0000,55.80
