t_wall_s,t_boot_ms,roll_rad,pitch_rad,yaw_rad,rollspeed,pitchspeed,yawspeed
139.887457,9921508,-0.000665,0.065522,-1.173467,0.000581,0.000924,-0.000356
139.919372,9921549,-0.000639,0.065526,-1.173454,0.000172,0.000966,0.000473
139.947690,9921572,-0.000634,0.065524,-1.173468,0.000080,0.000933,-0.000875
139.987075,9921611,-0.000637,0.065523,-1.173473,-0.000027,0.000625,-0.000501
140.017377,9921646,-0.000647,0.065530,-1.173481,0.000405,0.001297,-0.000789
140.048160,9921680,-0.000643,0.065558,-1.173490,-0.000139,0.000839,0.000247
140.086738,9921711,-0.000653,0.065570,-1.173515,-0.000001,0.001595,-0.000400
140.118347,9921750,-0.000648,0.065595,-1.173520,-0.000243,0.000481,-0.000556
140.147769,9921778,-0.000644,0.065599,-1.173503,-0.000465,0.000896,-0.001141
140.187668,9921811,-0.000649,0.065607,-1.173473,-0.000653,0.000308,-0.000414
140.220108,9921847,-0.000660,0.065594,-1.173472,0.000259,0.000706,0.000115
140.249907,9921878,-0.000663,0.065592,-1.173481,-0.000121,0.000611,-0.000862
140.286581,9921916,-0.000659,0.065575,-1.173492,-0.000025,0.001149,-0.000850
140.318004,9921945,-0.000679,0.065572,-1.173489,0.000401,0.000167,0.000286
140.347849,9921981,-0.000673,0.065590,-1.173496,-0.000319,0.001234,-0.000841
140.388604,9922016,-0.000661,0.065614,-1.173505,-0.000071,0.001059,0.000085
140.417495,9922045,-0.000652,0.065628,-1.173509,0.000147,0.001073,-0.000511
140.436274,9922077,-0.000636,0.065618,-1.173517,0.000261,0.001009,-0.000801
140.488178,9922116,-0.000651,0.065622,-1.173528,-0.000714,0.000643,-0.000842
140.517177,9922149,-0.000642,0.065618,-1.173514,0.000348,0.001289,-0.000494
140.548488,9922182,-0.000634,0.065605,-1.173491,0.000737,0.001003,-0.000623
140.586673,9922216,-0.000630,0.065624,-1.173474,0.000389,0.000739,-0.000705
140.618243,9922248,-0.000621,0.065628,-1.173456,0.000762,0.000339,-0.000192
140.653555,9922273,-0.000608,0.065634,-1.173437,-0.001171,0.001294,-0.001631
140.687091,9922309,-0.000622,0.065639,-1.173444,-0.000181,0.000947,-0.000061
140.718335,9922347,-0.000616,0.065633,-1.173434,-0.000056,0.000137,-0.000273
140.749335,9922381,-0.000626,0.065621,-1.173430,-0.000668,0.000533,0.000200
140.787322,9922411,-0.000621,0.065625,-1.173408,-0.000134,0.001219,0.000147
140.819611,9922446,-0.000624,0.065638,-1.173391,0.000061,0.001345,0.000074
140.847357,9922482,-0.000620,0.065654,-1.173405,-0.000530,0.000808,-0.000848
140.887331,9922516,-0.000632,0.065664,-1.173408,0.000662,0.000893,-0.000729
140.920245,9922540,-0.000629,0.065671,-1.173416,-0.000530,0.001219,-0.001670
140.948181,9922576,-0.000632,0.065683,-1.173409,-0.000034,0.000554,-0.000143
140.987252,9922611,-0.000615,0.065674,-1.173413,0.000212,0.002179,-0.001160
141.018989,9922646,-0.000606,0.065703,-1.173404,-0.000152,0.000123,-0.000245
141.049144,9922681,-0.000603,0.065726,-1.173420,-0.000214,0.001326,-0.000564
141.089075,9922712,-0.000614,0.065741,-1.173441,-0.000501,0.000177,-0.000998
141.119607,9922746,-0.000612,0.065740,-1.173437,-0.000255,0.001189,-0.000098
141.147304,9922782,-0.000609,0.065726,-1.173423,-0.000407,0.000806,-0.001455
141.186790,9922813,-0.000604,0.065721,-1.173414,0.000155,0.000701,-0.000070
141.217988,9922846,-0.000609,0.065738,-1.173408,-0.000073,0.000372,-0.000303
141.253477,9922879,-0.000598,0.065735,-1.173385,0.000794,0.001379,-0.000495
141.289061,9922912,-0.000592,0.065746,-1.173378,0.000693,0.001243,-0.001066
141.318907,9922944,-0.000595,0.065740,-1.173388,0.000132,0.000536,-0.000064
141.350127,9922980,-0.000615,0.065728,-1.173404,-0.000620,0.001022,-0.000698
141.386689,9923016,-0.000621,0.065733,-1.173413,-0.000321,0.001464,-0.000743
141.418293,9923040,-0.000615,0.065751,-1.173417,0.000182,0.001412,-0.000203
141.447059,9923082,-0.000616,0.065766,-1.173412,-0.000390,0.001462,-0.000421
141.488729,9923115,-0.000634,0.065779,-1.173444,-0.000236,0.001159,-0.001543
141.519624,9923147,-0.000641,0.065801,-1.173466,0.000910,0.000391,-0.001175
141.548422,9923181,-0.000653,0.065811,-1.173485,-0.000473,0.000680,-0.001110
141.587925,9923214,-0.000667,0.065826,-1.173495,-0.000957,0.000335,0.000010
141.618451,9923245,-0.000686,0.065842,-1.173487,-0.000582,0.000061,0.000271
141.648017,9923282,-0.000705,0.065845,-1.173520,-0.000361,-0.000509,-0.001208
141.687335,9923313,-0.000709,0.065832,-1.173519,-0.000597,-0.000106,-0.000867
141.718563,9923346,-0.000714,0.065803,-1.173506,-0.000381,0.000038,-0.000107
141.748674,9923378,-0.000704,0.065781,-1.173506,-0.000196,0.000651,-0.001252
141.782964,9923404,-0.000711,0.065759,-1.173518,-0.000694,0.000554,-0.001475
141.818673,9923446,-0.000704,0.065762,-1.173505,-0.000422,0.000695,-0.000444
141.855026,9923481,-0.000704,0.065770,-1.173496,0.000682,0.001494,-0.000095
141.885777,9923511,-0.000683,0.065763,-1.173507,-0.000349,0.000930,-0.000487
141.917213,9923547,-0.000695,0.065736,-1.173515,-0.000057,0.000133,-0.000798
141.955751,9923580,-0.000699,0.065723,-1.173518,-0.000121,0.000380,-0.000250
141.985482,9923616,-0.000696,0.065727,-1.173514,0.000165,0.000907,-0.000741
142.017058,9923643,-0.000693,0.065728,-1.173520,-0.000001,0.000316,-0.001101
142.055287,9923681,-0.000701,0.065714,-1.173508,-0.000427,0.000831,-0.000137
142.086441,9923716,-0.000696,0.065683,-1.173483,0.000161,0.000885,-0.000364
142.118255,9923744,-0.000688,0.065670,-1.173475,0.000414,0.000217,-0.001314
142.155648,9923779,-0.000679,0.065670,-1.173461,-0.000116,0.001023,-0.000307
142.185404,9923812,-0.000677,0.065659,-1.173461,0.000057,0.001273,-0.000294
142.217138,9923847,-0.000676,0.065657,-1.173459,-0.000660,0.000485,-0.000518
142.255538,9923882,-0.000677,0.065649,-1.173451,0.000134,0.001213,-0.000068
142.285416,9923914,-0.000669,0.065648,-1.173464,0.000568,0.001097,-0.001004
142.319168,9923944,-0.000664,0.065659,-1.173467,-0.000620,0.000512,0.000361
142.354850,9923981,-0.000660,0.065665,-1.173453,-0.000408,0.001187,-0.000393
142.385071,9924014,-0.000667,0.065675,-1.173448,-0.000084,0.001282,-0.000519
142.419407,9924044,-0.000678,0.065698,-1.173446,-0.000695,0.001492,-0.000782
142.439912,9924081,-0.000694,0.065710,-1.173456,-0.000538,0.000335,-0.000864
142.485245,9924118,-0.000692,0.065736,-1.173478,0.000153,0.001448,-0.000535
142.517658,9924149,-0.000694,0.065747,-1.173464,-0.000331,0.000223,-0.000274
142.555311,9924183,-0.000696,0.065782,-1.173478,-0.000818,0.000495,-0.001087
142.585958,9924213,-0.000695,0.065802,-1.173491,-0.000024,0.000832,-0.000888
142.619935,9924249,-0.000714,0.065826,-1.173505,-0.000634,0.000671,-0.000338
142.654806,9924278,-0.000720,0.065882,-1.173501,-0.000443,0.001539,0.000352
142.685171,9924315,-0.000741,0.065922,-1.173515,-0.000187,0.001553,-0.001301
142.717451,9924349,-0.000771,0.065964,-1.173524,-0.000389,0.001418,-0.000502
142.755259,9924378,-0.000777,0.065993,-1.173519,0.000179,0.000873,-0.000370
142.785085,9924412,-0.000829,0.066008,-1.173526,-0.001425,0.001401,-0.000926
142.820032,9924446,-0.000819,0.066048,-1.173523,-0.000904,0.000330,-0.000435
142.846756,9924476,-0.000847,0.066072,-1.173514,-0.000155,0.000622,0.000239
142.884517,9924515,-0.000869,0.066104,-1.173522,-0.000218,0.000485,-0.000909
142.920048,9924546,-0.000872,0.066127,-1.173521,0.000326,0.000496,0.000099
142.954876,9924582,-0.000889,0.066166,-1.173521,-0.000347,0.000954,-0.000501
142.985333,9924611,-0.000917,0.066173,-1.173539,-0.001044,-0.000114,-0.000466
143.018639,9924645,-0.000920,0.066199,-1.173519,-0.000086,0.001133,-0.000827
143.056315,9924677,-0.000919,0.066223,-1.173518,-0.000039,0.000686,-0.001303
143.083995,9924712,-0.000920,0.066223,-1.173524,0.000489,0.001180,-0.000339
143.117690,9924742,-0.000910,0.066218,-1.173514,0.000614,0.001431,-0.001058
143.154609,9924777,-0.000893,0.066234,-1.173527,-0.000121,-0.000027,-0.001183
143.184868,9924812,-0.000897,0.066219,-1.173551,0.000135,0.000260,-0.001109
143.218596,9924847,-0.000895,0.066258,-1.173553,-0.000102,0.001648,-0.000207
143.248850,9924878,-0.000886,0.066284,-1.173546,0.000026,0.001360,-0.000454
143.287538,9924914,-0.000885,0.066294,-1.173561,-0.000138,0.000539,-0.000606
143.317077,9924946,-0.000879,0.066315,-1.173585,0.000177,0.001319,-0.000597
143.354768,9924983,-0.000889,0.066325,-1.173625,0.000208,0.001076,-0.000880
143.384550,9925016,-0.000887,0.066321,-1.173626,0.000930,0.001071,-0.000651
143.418153,9925049,-0.000891,0.066306,-1.173634,0.000641,-0.000591,-0.000344
143.448072,9925077,-0.000903,0.066286,-1.173647,-0.000007,-0.000015,-0.001146
143.489633,9925111,-0.000900,0.066315,-1.173651,-0.000365,0.000742,0.000179
