t_wall_s,t_boot_ms,roll_rad,pitch_rad,yaw_rad,rollspeed,pitchspeed,yawspeed
7.258059,16955300,-0.026132,0.064955,-1.857705,-0.000320,0.000283,-0.000951
7.273239,16955334,-0.026129,0.064979,-1.857772,0.000544,0.000881,-0.000420
7.327317,16955367,-0.026131,0.065003,-1.857827,0.000507,0.000669,-0.000707
7.358889,16955396,-0.026148,0.065012,-1.857846,0.000266,0.000293,0.000437
7.391221,16955433,-0.026171,0.065038,-1.857910,-0.000217,0.000889,-0.000792
7.429652,16955468,-0.026199,0.065049,-1.857959,-0.000969,-0.000347,-0.000399
7.460995,16955499,-0.026223,0.065054,-1.858000,0.000275,0.000370,-0.000473
7.491094,16955535,-0.026234,0.065051,-1.858053,0.000100,-0.000430,-0.001213
7.528189,16955566,-0.026254,0.065059,-1.858084,-0.000373,0.000726,-0.000053
7.557765,16955602,-0.026265,0.065072,-1.858134,0.000314,-0.000261,-0.000629
7.590650,16955632,-0.026261,0.065067,-1.858179,0.000913,-0.000054,-0.000503
7.628580,16955663,-0.026249,0.065073,-1.858221,0.001075,0.000818,-0.000536
7.657698,16955699,-0.026247,0.065085,-1.858265,0.000645,0.000214,-0.000655
7.690034,16955727,-0.026243,0.065098,-1.858279,0.000231,-0.000208,0.000413
7.727684,16955768,-0.026242,0.065090,-1.858301,0.000374,-0.000065,0.000400
7.757967,16955800,-0.026269,0.065081,-1.858316,-0.000793,0.000220,-0.000234
7.790133,16955835,-0.026289,0.065086,-1.858362,0.000289,0.000015,-0.000929
7.827330,16955863,-0.026293,0.065098,-1.858401,0.001244,0.000726,-0.000907
7.861249,16955899,-0.026314,0.065094,-1.858461,-0.000498,-0.000334,-0.000745
7.891806,16955932,-0.026328,0.065102,-1.858494,0.000422,0.000568,-0.000426
7.928255,16955965,-0.026313,0.065127,-1.858515,0.000087,0.000461,-0.000319
7.958727,16956001,-0.026287,0.065148,-1.858546,0.001387,0.001587,-0.000814
7.991351,16956028,-0.026298,0.065165,-1.858577,0.000606,0.000207,-0.000623
8.027787,16956064,-0.026284,0.065182,-1.858603,0.001207,0.001058,0.000124
8.058967,16956097,-0.026265,0.065207,-1.858619,0.001595,0.000722,0.000675
8.091263,16956133,-0.026228,0.065240,-1.858643,0.002305,0.001080,-0.002637
