t_wall_s,t_boot_ms,roll_rad,pitch_rad,yaw_rad,rollspeed,pitchspeed,yawspeed
9.753235,9791381,-0.000046,0.066172,-1.178256,-0.000184,0.000765,-0.000298
9.786387,9791416,-0.000043,0.066187,-1.178268,0.000321,0.001590,0.000562
9.818783,9791446,-0.000025,0.066182,-1.178294,0.000544,0.000860,-0.000073
9.848664,9791483,-0.000010,0.066195,-1.178295,-0.000645,0.001475,0.000272
9.880759,9791516,-0.000021,0.066192,-1.178314,-0.000712,0.000678,-0.000953
9.918601,9791543,-0.000025,0.066198,-1.178322,-0.000645,0.000798,-0.000993
9.949274,9791584,-0.000040,0.066208,-1.178340,-0.000189,0.000389,0.000065
9.975051,9791617,-0.000033,0.066232,-1.178331,-0.000434,0.001352,-0.000182
10.019102,9791647,-0.000029,0.066228,-1.178334,-0.000142,0.000848,-0.000443
10.047850,9791684,-0.000039,0.066209,-1.178339,-0.000528,0.000187,-0.000183
10.080368,9791714,-0.000028,0.066196,-1.178325,0.000202,0.000999,0.000195
10.117592,9791749,-0.000016,0.066194,-1.178314,0.000053,0.001015,-0.000643
10.147957,9791781,-0.000010,0.066189,-1.178310,-0.000095,0.000981,-0.000501
10.179806,9791815,-0.000007,0.066180,-1.178291,-0.000299,0.000643,0.000547
10.217158,9791847,0.000010,0.066162,-1.178258,0.000639,0.001771,0.001298
10.248280,9791883,0.000001,0.066150,-1.178236,-0.000547,0.001945,0.000348
10.274482,9791917,0.000032,0.066123,-1.178223,0.000288,0.000311,0.000141
10.319406,9791949,0.000041,0.066104,-1.178216,-0.000308,0.001501,0.000211
10.348290,9791981,0.000055,0.066087,-1.178224,-0.000317,0.000785,-0.000001
10.380069,9792013,0.000062,0.066060,-1.178233,-0.000302,0.000642,-0.000103
10.413353,9792048,0.000067,0.066033,-1.178238,-0.000125,0.000565,0.000133
10.448910,9792079,0.000055,0.066006,-1.178241,0.000058,0.000929,-0.000331
10.479151,9792112,0.000052,0.065969,-1.178263,0.000059,0.000775,0.000188
10.519541,9792146,0.000059,0.065922,-1.178270,0.000220,0.000783,-0.000709
10.553036,9792183,0.000067,0.065922,-1.178284,-0.000499,0.000676,-0.000409
10.580695,9792215,0.000069,0.065898,-1.178295,0.000106,0.000224,-0.000717
10.617840,9792251,0.000084,0.065864,-1.178316,-0.000176,0.000491,-0.000583
10.648857,9792284,0.000084,0.065832,-1.178329,-0.000046,0.000503,-0.000516
10.679221,9792316,0.000096,0.065800,-1.178329,-0.000079,-0.000715,-0.000239
10.718397,9792351,0.000093,0.065775,-1.178342,-0.000592,-0.000517,-0.000553
10.748051,9792378,0.000089,0.065772,-1.178346,-0.000259,0.000822,0.000157
