t_wall_s,t_boot_ms,press_abs_hPa,press_diff_hPa,temperature_C
37.552254,18670138,780.1772,0.0000,41.00
37.651603,18670258,780.1736,0.0000,41.00
37.752122,18670339,780.1741,0.0000,41.00
37.851098,18670460,780.1760,0.0000,41.00
37.953822,18670540,780.1826,0.0000,41.00
38.052303,18670659,780.1851,0.0000,41.00
38.152058,18670739,780.1741,0.0000,41.00
38.251577,18670859,780.1699,0.0000,41.00
38.334959,18670939,780.1725,0.0000,41.00
38.451233,18671059,780.1806,0.0000,41.00
38.551723,18671139,780.1829,0.0000,41.00
38.649919,18671258,780.1812,0.0000,41.00
38.752060,18671339,780.1787,0.0000,41.00
38.845467,18671459,780.1899,0.0000,41.00
38.951434,18671540,780.1877,0.0000,41.00
39.053943,18671659,780.1814,0.0000,41.00
39.152226,18671740,780.1831,0.0000,41.00
39.251376,18671861,780.1714,0.0000,41.00
39.340067,18671942,780.1675,0.0000,41.00
39.452405,18672058,780.1762,0.0000,41.00
39.551928,18672138,780.1692,0.0000,41.00
39.651952,18672261,780.1680,0.0000,41.00
39.752771,18672340,780.1641,0.0000,41.00
39.851958,18672461,780.1723,0.0000,41.00
39.951608,18672539,780.1780,0.0000,41.00
40.052620,18672659,780.1762,0.0000,41.00
40.151319,18672739,780.1780,0.0000,41.00
40.252042,18672860,780.1812,0.0000,41.00
40.345284,18672940,780.1775,0.0000,41.00
40.445570,18673060,780.1843,0.0000,41.00
40.545430,18673139,780.1792,0.0000,41.00
40.651431,18673260,780.1858,0.0000,41.00
40.751814,18673339,780.1809,0.0000,41.00
40.852348,18673462,780.1765,0.0000,41.00
40.951611,18673539,780.1677,0.0000,41.00
41.051739,18673660,780.1645,0.0000,41.00
41.151067,18673738,780.1787,0.0000,41.00
41.251975,18673859,780.1682,0.0000,41.00
41.343020,18673938,780.1723,0.0000,41.00
41.452522,18674060,780.1775,0.0000,41.00
41.552646,18674140,780.1702,0.0000,41.00
41.652771,18674258,780.1765,0.0000,41.00
41.751142,18674338,780.1758,0.0000,41.00
41.852563,18674458,780.1733,0.0000,41.00
41.951686,18674539,780.1714,0.0000,41.00
42.051824,18674660,780.1689,0.0000,41.00
42.151569,18674742,780.1784,0.0000,41.00
42.251610,18674861,780.1560,0.0000,41.00
42.345512,18674938,780.1625,0.0000,41.00
42.452248,18675059,780.1682,0.0000,41.00
42.551354,18675140,780.1782,0.0000,41.00
42.651314,18675259,780.1699,0.0000,41.00
