t_wall_s,t_boot_us,ax,ay,az,gx,gy,gz,mx,my,mz,abs_pressure,temperature,source
1.621477,16156347421,-5.163355,0.975218,-8.220567,0.002295,0.000296,0.000272,0.285076,0.990938,2.849249,780.06,42.30,highres
1.628647,16156352989,-5.154248,0.977879,-8.227498,0.001953,0.000166,0.000272,0.285076,0.990938,2.849249,780.06,42.30,highres
1.632072,16156365670,-5.174283,0.965477,-8.232875,0.001822,0.000296,-0.000644,0.285076,0.990938,2.849249,780.06,42.30,highres
1.650026,16156378007,-5.185057,0.966877,-8.233869,0.000534,-0.000089,-0.001269,0.285076,0.990938,2.849249,780.06,42.30,highres
1.660231,16156389764,-5.178540,0.968479,-8.233426,-0.001168,-0.000741,-0.000524,0.285076,0.990938,2.849249,780.06,42.30,highres
1.667524,16156395123,-5.168291,0.964895,-8.243613,-0.002454,-0.000926,-0.000644,0.285076,0.990938,2.849249,780.06,42.30,highres
1.676207,16156399947,-5.174904,0.957016,-8.229779,-0.003541,-0.002795,-0.000168,0.287364,0.992691,2.847086,780.06,42.30,highres
1.687947,16156409841,-5.172992,0.970543,-8.216941,-0.004153,-0.002147,0.000883,0.287364,0.992691,2.847086,780.06,42.30,highres
1.694067,16156422926,-5.183980,0.980500,-8.233356,-0.003958,-0.000926,0.001211,0.287364,0.992691,2.847086,780.06,42.30,highres
1.707647,16156432913,-5.176678,0.971462,-8.225693,-0.002165,-0.000620,0.002249,0.287364,0.992691,2.847086,780.06,42.30,highres
1.715888,16156437459,-5.178811,0.973443,-8.217423,-0.000627,-0.000655,0.003333,0.287364,0.992691,2.847086,780.06,42.30,highres
1.728368,16156452183,-5.180392,0.972676,-8.243850,0.004044,-0.000667,0.002633,0.287364,0.992691,2.847086,780.06,42.30,highres
1.740728,16156465610,-5.181589,0.972676,-8.230682,-0.001466,0.001082,0.001386,0.287364,0.992691,2.847086,780.06,42.30,highres
1.749296,16156480650,-5.180601,0.987820,-8.216889,0.000820,-0.000989,-0.000972,0.289544,0.996244,2.846378,780.06,42.30,highres
1.760768,16156487825,-5.176800,0.979858,-8.225894,0.002122,0.000261,-0.002470,0.289544,0.996244,2.846378,780.06,42.30,highres
1.767401,16156497788,-5.168834,0.977753,-8.239391,0.000679,0.000598,-0.001996,0.289544,0.996244,2.846378,780.06,42.30,highres
1.781116,16156507480,-5.172581,0.973256,-8.238433,-0.001238,-0.000655,-0.001249,0.289544,0.996244,2.846378,780.06,42.30,highres
1.789169,16156513603,-5.189891,0.978817,-8.235550,-0.000627,-0.000350,-0.001989,0.289544,0.996244,2.846378,780.06,42.30,highres
1.801601,16156529903,-5.189883,0.965023,-8.234360,-0.001631,-0.000070,-0.002165,0.289544,0.996244,2.846378,780.06,42.30,highres
1.809771,16156535283,-5.180995,0.966101,-8.243242,-0.002307,0.000413,-0.002317,0.289544,0.996244,2.846378,780.07,42.30,highres
1.820021,16156544998,-5.196268,0.969551,-8.223815,-0.002645,0.001178,-0.001647,0.277246,0.993013,2.848213,780.07,42.30,highres
1.827754,16156557569,-5.177716,0.969266,-8.225432,-0.000987,0.000872,-0.000638,0.277246,0.993013,2.848213,780.07,42.30,highres
1.833168,16156564635,-5.187815,0.960826,-8.230803,0.000371,0.000261,-0.001747,0.277246,0.993013,2.848213,780.07,42.30,highres
1.848613,16156578309,-5.181943,0.964140,-8.221085,-0.000146,0.001353,0.001149,0.277246,0.993013,2.848213,780.07,42.30,highres
